year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,OO,SKYWEST AIRLINES INC.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",95,29,21,4,1,0,3,2,0,3091,2277,312,273,0,229
2023,7,OO,SKYWEST AIRLINES INC.,MCI,"Kansas City, MO: Kansas City International",115,28,11.31,1.85,2.32,0,12.52,2,0,3074,834,185,174,0,1881
2023,7,OO,SKYWEST AIRLINES INC.,MCW,"Mason City, IA: Mason City Municipal",53,15,6,1,0,0,8,1,0,1382,385,35,0,0,962
2023,7,OO,SKYWEST AIRLINES INC.,MDT,"Harrisburg, PA: Harrisburg International",74,11,6,2,2,0,1,0,0,843,623,84,63,0,73
2023,7,OO,SKYWEST AIRLINES INC.,MDW,"Chicago, IL: Chicago Midway International",158,39,23,10,6,0,0,1,0,2879,1082,913,884,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MEI,"Meridian, MS: Key Field",53,15,5,0,1,0,9,1,2,1713,895,0,54,0,764
2023,7,OO,SKYWEST AIRLINES INC.,MEM,"Memphis, TN: Memphis International",81,12,11,1,0,0,0,1,0,1163,1014,149,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",48,8,3.34,0,1.12,0,3.54,0,0,779,274,0,36,0,469
2023,7,OO,SKYWEST AIRLINES INC.,MFR,"Medford, OR: Rogue Valley International - Medford",263,29,16.27,2,2.99,0,7.74,0,0,1281,649,53,108,0,471
2023,7,OO,SKYWEST AIRLINES INC.,MGM,"Montgomery, AL: Montgomery Regional",93,19,16,3,0,0,0,0,1,1669,1282,387,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MHT,"Manchester, NH: Manchester Boston Regional",6,2,1.96,0,0.04,0,0,0,0,174,173,0,1,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MKE,"Milwaukee, WI: General Mitchell International",265,74,39,10,10,0,15,21,2,6492,2817,1114,1085,0,1476
2023,7,OO,SKYWEST AIRLINES INC.,MLI,"Moline, IL: Quad Cities International",122,34,21,1,3,0,9,5,1,1589,958,80,155,0,396
2023,7,OO,SKYWEST AIRLINES INC.,MLU,"Monroe, LA: Monroe Regional",20,3,0.03,0,1.35,0,1.61,0,0,199,3,0,82,0,114
2023,7,OO,SKYWEST AIRLINES INC.,MOB,"Mobile, AL: Mobile Regional",14,1,1,0,0,0,0,0,0,81,81,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MOT,"Minot, ND: Minot International",176,36,22,3,2,0,9,1,0,1740,967,114,51,0,608
2023,7,OO,SKYWEST AIRLINES INC.,MRY,"Monterey, CA: Monterey Regional",274,43,23.2,0,2.39,1,16.4,1,1,3637,1899,0,96,23,1619
2023,7,OO,SKYWEST AIRLINES INC.,MSN,"Madison, WI: Dane County Regional-Truax Field",126,19,13,1,1,0,4,1,0,1555,953,97,19,0,486
2023,7,OO,SKYWEST AIRLINES INC.,MSO,"Missoula, MT: Missoula Montana",189,27,19,1,2,0,5,2,0,1015,605,17,38,0,355
2023,7,OO,SKYWEST AIRLINES INC.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1890,215,151,56,8,0,0,5,5,20653,14294,5791,568,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",6,1,1,0,0,0,0,0,0,120,120,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,MTJ,"Montrose/Delta, CO: Montrose Regional",124,27,13,1,1,0,12,4,0,1720,532,92,128,0,968
2023,7,OO,SKYWEST AIRLINES INC.,OAK,"Oakland, CA: Metro Oakland International",194,12,11,0,0,0,1,0,0,555,473,0,0,0,82
2023,7,OO,SKYWEST AIRLINES INC.,OKC,"Oklahoma City, OK: Will Rogers World",555,137,63.57,10.72,12.34,0,50.38,15,1,15057,7609,1081,611,0,5756
2023,7,OO,SKYWEST AIRLINES INC.,OMA,"Omaha, NE: Eppley Airfield",317,46,28,11,1.05,0,5.95,1,0,2070,1194,654,31,0,191
2023,7,OO,SKYWEST AIRLINES INC.,ONT,"Ontario, CA: Ontario International",181,18,13.33,1,0,0,3.67,0,0,897,548,93,0,0,256
2023,7,OO,SKYWEST AIRLINES INC.,ORD,"Chicago, IL: Chicago O'Hare International",4705,1223,613.36,105.03,121.34,0.07,383.2,206,29,126325,62909,15248,10903,7,37258
2023,7,OO,SKYWEST AIRLINES INC.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",40,5,2,1,1,0,1,0,0,254,180,18,24,0,32
2023,7,OO,SKYWEST AIRLINES INC.,PDX,"Portland, OR: Portland International",855,66,37.96,4,1.04,0,23,0,0,2916,1682,139,28,0,1067
2023,7,OO,SKYWEST AIRLINES INC.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1399,138,49.66,9.61,17.79,0.45,60.49,1,4,10785,3919,666,648,13,5539
2023,7,OO,SKYWEST AIRLINES INC.,PIA,"Peoria, IL: General Downing - Peoria International",86,26,17,1,0,0,8,4,0,2541,1096,49,0,0,1396
2023,7,OO,SKYWEST AIRLINES INC.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",53,8,5,0,0,0,3,0,0,831,373,0,0,0,458
2023,7,OO,SKYWEST AIRLINES INC.,PIH,"Pocatello, ID: Pocatello Regional",31,2,2,0,0,0,0,0,0,53,53,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,PIT,"Pittsburgh, PA: Pittsburgh International",176,39,25,11,3,0,0,4,0,2302,1357,765,180,0,0
2023,7,OO,SKYWEST AIRLINES INC.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",85,11,7,4,0,0,0,0,0,1319,918,401,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,PNS,"Pensacola, FL: Pensacola International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",62,18,8,1,0,0,9,0,0,935,590,41,0,0,304
2023,7,OO,SKYWEST AIRLINES INC.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",375,52,32,3,2,0,15,2,1,2022,1055,167,108,0,692
2023,7,OO,SKYWEST AIRLINES INC.,PSP,"Palm Springs, CA: Palm Springs International",379,44,25.89,2,1.24,0,14.88,4,0,3154,2236,50,96,0,772
2023,7,OO,SKYWEST AIRLINES INC.,PVD,"Providence, RI: Rhode Island Tf Green International",6,2,1,0.55,0.45,0,0,0,0,137,36,56,45,0,0
2023,7,OO,SKYWEST AIRLINES INC.,PWM,"Portland, ME: Portland International Jetport",1,1,1,0,0,0,0,0,0,24,24,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,RAP,"Rapid City, SD: Rapid City Regional",68,3,2,1,0,0,0,0,1,105,38,67,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,RDD,"Redding, CA: Redding Regional",144,21,17,1,0,0,3,0,0,1440,1106,105,0,0,229
2023,7,OO,SKYWEST AIRLINES INC.,RDM,"Bend/Redmond, OR: Roberts Field",326,34,20.23,2,1.66,0.27,9.84,0,0,1321,513,55,75,8,670
2023,7,OO,SKYWEST AIRLINES INC.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",62,6,4,2,0,0,0,0,0,188,84,104,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,RIC,"Richmond, VA: Richmond International",30,5,4,1,0,0,0,0,0,232,206,26,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,RIW,"Riverton/Lander, WY: Central Wyoming Regional",39,10,6,1,0,1,2,0,0,537,212,87,0,24,214
2023,7,OO,SKYWEST AIRLINES INC.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",39,9,7,0,1,0,1,1,0,444,368,0,22,0,54
2023,7,OO,SKYWEST AIRLINES INC.,RNO,"Reno, NV: Reno/Tahoe International",392,38,27,1,1,0,9,0,0,2328,1680,74,48,0,526
2023,7,OO,SKYWEST AIRLINES INC.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",29,5,5,0,0,0,0,0,0,320,320,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,ROW,"Roswell, NM: Roswell Air Center",62,13,6.86,0,1.53,0,4.61,0,0,658,256,0,59,0,343
2023,7,OO,SKYWEST AIRLINES INC.,RST,"Rochester, MN: Rochester International",19,2,2,0,0,0,0,0,0,68,68,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,SAF,"Santa Fe, NM: Santa Fe Municipal",154,24,5.78,0.68,5.98,0,11.56,0,0,1359,359,25,227,0,748
2023,7,OO,SKYWEST AIRLINES INC.,SAN,"San Diego, CA: San Diego International",892,124,54,6,0,0,64,0,0,7036,2174,333,0,0,4529
2023,7,OO,SKYWEST AIRLINES INC.,SAT,"San Antonio, TX: San Antonio International",36,5,1.52,0,1.33,0,2.15,0,0,182,44,0,29,0,109
2023,7,OO,SKYWEST AIRLINES INC.,SAV,"Savannah, GA: Savannah/Hilton Head International",6,3,0.99,0,0.29,0,1.71,0,0,323,151,0,46,0,126
2023,7,OO,SKYWEST AIRLINES INC.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",203,25,20,3,0,0,2,4,1,853,637,128,0,0,88
2023,7,OO,SKYWEST AIRLINES INC.,SBN,"South Bend, IN: South Bend International",356,77,46.36,7.85,7.42,0,15.37,9,0,6946,4852,590,260,0,1244
2023,7,OO,SKYWEST AIRLINES INC.,SBP,"San Luis Obispo, CA: San Luis County Regional",320,57,29.72,7,1.05,0,19.23,5,0,3845,1714,434,101,0,1596
2023,7,OO,SKYWEST AIRLINES INC.,SCE,"State College, PA: University Park",93,25,15,3,0,0,7,5,0,1294,608,246,0,0,440
2023,7,OO,SKYWEST AIRLINES INC.,SDF,"Louisville, KY: Louisville Muhammad Ali International",133,22,12,5,2,0,3,2,0,2122,1178,352,51,0,541
2023,7,OO,SKYWEST AIRLINES INC.,SEA,"Seattle, WA: Seattle/Tacoma International",2049,180,116.71,17,4.29,0,42,0,1,12090,7954,1464,164,0,2508
2023,7,OO,SKYWEST AIRLINES INC.,SFO,"San Francisco, CA: San Francisco International",2911,403,203.12,7.92,97.94,0,94.02,8,1,29351,17669,619,4815,0,6248
2023,7,OO,SKYWEST AIRLINES INC.,SGF,"Springfield, MO: Springfield-Branson National",122,45,23,8,2,0,12,5,1,4983,1768,701,135,0,2379
2023,7,OO,SKYWEST AIRLINES INC.,SGU,"St. George, UT: St George Regional",178,37,26.92,7,0.08,0,3,5,0,3068,2691,298,5,0,74
2023,7,OO,SKYWEST AIRLINES INC.,SHR,"Sheridan, WY: Sheridan County",54,10,8,2,0,0,0,0,0,462,383,79,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,SHV,"Shreveport, LA: Shreveport Regional",76,19,6.68,2.49,2.97,0,6.86,1,0,1636,669,159,103,0,705
2023,7,OO,SKYWEST AIRLINES INC.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",31,9,7,2,0,0,0,0,2,1330,313,1017,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",574,56,29.55,1,1,0,24.45,0,0,2679,1327,20,15,0,1317
2023,7,OO,SKYWEST AIRLINES INC.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",36,6,2.19,0,1.08,0,2.72,0,0,234,103,0,21,0,110
2023,7,OO,SKYWEST AIRLINES INC.,SLC,"Salt Lake City, UT: Salt Lake City International",2714,229,155.92,35.96,5.68,0,31.44,4,1,17007,10705,2376,301,0,3625
2023,7,OO,SKYWEST AIRLINES INC.,SLN,"Salina, KS: Salina Regional",62,14,8,0,0,0,6,0,0,2045,614,0,0,0,1431
2023,7,OO,SKYWEST AIRLINES INC.,SMF,"Sacramento, CA: Sacramento International",569,59,40.41,1,1.3,0,16.3,0,0,3116,2016,41,87,0,972
2023,7,OO,SKYWEST AIRLINES INC.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",354,44,30,0,0,0,14,0,0,1162,773,0,0,0,389
2023,7,OO,SKYWEST AIRLINES INC.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62,9,1.3,0,2.79,0,4.91,0,0,850,57,0,127,0,666
2023,7,OO,SKYWEST AIRLINES INC.,STL,"St. Louis, MO: St Louis Lambert International",1,1,1,0,0,0,0,0,0,31,31,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",165,20,12,1,1,0,6,0,0,466,259,20,23,0,164
2023,7,OO,SKYWEST AIRLINES INC.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",187,20,17,1,0,0,2,1,1,1021,726,24,0,0,271
2023,7,OO,SKYWEST AIRLINES INC.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",62,15,4,3,0,0,8,6,0,932,116,203,0,0,613
2023,7,OO,SKYWEST AIRLINES INC.,SWO,"Stillwater, OK: Stillwater Regional",62,6,1.17,0,1.43,0,3.4,0,0,765,121,0,74,0,570
2023,7,OO,SKYWEST AIRLINES INC.,SYR,"Syracuse, NY: Syracuse Hancock International",61,15,9,0,0,0,6,3,0,685,314,0,0,0,371
2023,7,OO,SKYWEST AIRLINES INC.,TLH,"Tallahassee, FL: Tallahassee International",50,6,1.46,1,2.74,0,0.8,0,0,315,31,50,129,0,105
2023,7,OO,SKYWEST AIRLINES INC.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",15,5,4,1,0,0,0,0,0,587,430,157,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,TUL,"Tulsa, OK: Tulsa International",275,48,33.08,3,0,0,11.92,2,0,3104,1807,333,0,0,964
2023,7,OO,SKYWEST AIRLINES INC.,TUS,"Tucson, AZ: Tucson International",504,68,42.96,5,4.87,0.04,15.13,1,4,3636,2146,258,141,3,1088
2023,7,OO,SKYWEST AIRLINES INC.,TVC,"Traverse City, MI: Cherry Capital",78,17,11,5,0,0,1,1,0,1386,899,437,0,0,50
2023,7,OO,SKYWEST AIRLINES INC.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",31,1,1,0,0,0,0,0,0,38,38,0,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",92,18,7.39,1.17,2.42,0,7.02,0,0,1800,571,52,107,0,1070
2023,7,OO,SKYWEST AIRLINES INC.,TYR,"Tyler, TX: Tyler Pounds Regional",92,16,6.87,0.63,2.86,0,5.64,0,0,1010,448,75,166,0,321
2023,7,OO,SKYWEST AIRLINES INC.,TYS,"Knoxville, TN: McGhee Tyson",231,57,31.34,4.19,7.65,0,13.82,7,1,4267,1782,535,480,0,1470
2023,7,OO,SKYWEST AIRLINES INC.,VCT,"Victoria, TX: Victoria Regional",53,5,1,0,0,0,4,1,0,327,77,0,0,0,250
2023,7,OO,SKYWEST AIRLINES INC.,VEL,"Vernal, UT: Vernal Regional",53,16,13,0,0,0,3,3,0,2134,1967,0,0,0,167
2023,7,OO,SKYWEST AIRLINES INC.,WYS,"West Yellowstone, MT: Yellowstone",64,6,5,1,0,0,0,0,0,344,300,44,0,0,0
2023,7,OO,SKYWEST AIRLINES INC.,XNA,"Fayetteville, AR: Northwest Arkansas National",209,41,16.21,0,1,0,23.79,2,1,2863,1005,0,122,0,1736
2023,7,OO,SKYWEST AIRLINES INC.,XWA,"Williston, ND: Williston Basin International",142,21,14,1,0,0,6,1,0,2136,1233,90,0,0,813
2023,7,OO,SKYWEST AIRLINES INC.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",141,23,10.28,0.93,6.6,0,5.2,0,0,1685,477,671,199,0,338
2023,7,UA,UNITED AIR LINES INC.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",172,71,26.42,2.87,7.17,0,34.53,2,0,4760,1494,447,224,0,2595
2023,7,UA,UNITED AIR LINES INC.,ALB,"Albany, NY: Albany International",86,28,6.93,1.62,8.74,0,10.7,3,0,2186,523,171,592,0,900
2023,7,UA,UNITED AIR LINES INC.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",215,59,25.59,4.23,7.25,0,21.93,2,1,3619,1528,376,399,0,1316
2023,7,UA,UNITED AIR LINES INC.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",765,285,113.98,12.01,88.51,0,70.5,31,3,21199,7487,1302,4746,0,7664
2023,7,UA,UNITED AIR LINES INC.,AUS,"Austin, TX: Austin - Bergstrom International",842,254,109.9,10.28,39.42,0,94.39,37,0,21055,7585,1117,1897,0,10456
2023,7,UA,UNITED AIR LINES INC.,BDL,"Hartford, CT: Bradley International",166,57,16.06,1.94,12.23,0,26.76,7,1,4388,1217,286,530,0,2355
2023,7,UA,UNITED AIR LINES INC.,BIL,"Billings, MT: Billings Logan International",62,29,7.25,1.91,1.31,0,18.53,2,0,2631,532,177,42,0,1880
2023,7,UA,UNITED AIR LINES INC.,BNA,"Nashville, TN: Nashville International",604,235,91.95,10.76,47.09,0,85.19,34,4,18176,6331,1345,2242,0,8258
2023,7,UA,UNITED AIR LINES INC.,BOI,"Boise, ID: Boise Air Terminal",165,50,21.04,2.05,6.63,0,20.28,3,0,3463,1103,93,273,0,1994
2023,7,UA,UNITED AIR LINES INC.,BOS,"Boston, MA: Logan International",1128,355,109.72,19.78,113.35,0,112.15,64,14,29045,7422,2596,9112,0,9915
2023,7,UA,UNITED AIR LINES INC.,BQN,"Aguadilla, PR: Rafael Hernandez",31,17,9.46,0.19,1.15,0,6.2,3,0,2773,782,22,218,0,1751
2023,7,UA,UNITED AIR LINES INC.,BTV,"Burlington, VT: Burlington International",132,31,8.34,2.24,5.68,0,14.75,3,0,2722,674,217,313,0,1518
2023,7,UA,UNITED AIR LINES INC.,BUF,"Buffalo, NY: Buffalo Niagara International",106,43,12.18,5.93,7.99,0,16.9,10,0,3118,712,485,465,0,1456
2023,7,UA,UNITED AIR LINES INC.,BUR,"Burbank, CA: Bob Hope",31,17,4.81,1.72,3.51,0,6.96,1,0,1310,299,138,208,0,665
2023,7,UA,UNITED AIR LINES INC.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",313,76,33.15,2.96,12.12,0,27.77,10,2,5076,1767,281,639,0,2389
2023,7,UA,UNITED AIR LINES INC.,BZN,"Bozeman, MT: Bozeman Yellowstone International",226,81,31.97,4.17,12.43,0,32.43,9,0,5329,2494,238,407,0,2190
2023,7,UA,UNITED AIR LINES INC.,CHS,"Charleston, SC: Charleston AFB/International",271,98,38.54,2.08,21.83,0,35.55,16,3,7467,2481,342,984,0,3660
2023,7,UA,UNITED AIR LINES INC.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93,33,13.98,0.39,3.25,0,15.38,3,1,4168,850,29,154,0,3135
2023,7,UA,UNITED AIR LINES INC.,CLE,"Cleveland, OH: Cleveland-Hopkins International",745,220,89.71,17.46,36.23,0,76.6,31,4,16583,5502,1692,1982,0,7407
2023,7,UA,UNITED AIR LINES INC.,CLT,"Charlotte, NC: Charlotte Douglas International",400,172,75.72,9.38,37.91,0,48.99,15,2,14702,5201,1968,1884,0,5649
2023,7,UA,UNITED AIR LINES INC.,CMH,"Columbus, OH: John Glenn Columbus International",236,80,33.42,3.64,9.98,0,32.96,4,0,6197,2101,537,546,0,3013
2023,7,UA,UNITED AIR LINES INC.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",32,14,5.13,0,5.16,0,3.7,0,0,542,218,0,184,0,140
2023,7,UA,UNITED AIR LINES INC.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",143,62,19.31,1.25,11,0,30.45,5,2,5200,1583,142,754,0,2721
2023,7,UA,UNITED AIR LINES INC.,DCA,"Washington, DC: Ronald Reagan Washington National",427,99,30.87,7.04,25.91,0,35.18,16,4,8103,1743,1376,1857,0,3127
2023,7,UA,UNITED AIR LINES INC.,DEN,"Denver, CO: Denver International",8490,2454,680.55,117.33,960.73,0,695.39,254,64,206073,55073,14977,63196,0,72827
2023,7,UA,UNITED AIR LINES INC.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",766,260,105.61,13.43,48.94,0,92.02,27,0,19161,6065,1638,2208,0,9250
2023,7,UA,UNITED AIR LINES INC.,DRO,"Durango, CO: Durango La Plata County",31,16,4.59,1.45,0.44,0,9.51,3,0,1421,236,111,10,0,1064
2023,7,UA,UNITED AIR LINES INC.,DSM,"Des Moines, IA: Des Moines International",175,75,30.77,2.04,9.77,0,32.42,7,0,5239,2007,114,426,0,2692
2023,7,UA,UNITED AIR LINES INC.,DTW,"Detroit, MI: Detroit Metro Wayne County",173,54,22.96,3.97,7.7,0,19.36,11,1,3729,1357,220,426,0,1726
2023,7,UA,UNITED AIR LINES INC.,ELP,"El Paso, TX: El Paso International",28,8,3.59,0,0,0,4.41,0,0,559,333,0,0,0,226
2023,7,UA,UNITED AIR LINES INC.,EUG,"Eugene, OR: Mahlon Sweet Field",114,36,15.11,0.8,3.07,0,17.02,3,0,2930,989,130,109,0,1702
2023,7,UA,UNITED AIR LINES INC.,EWR,"Newark, NJ: Newark Liberty International",6161,2032,486.85,83.41,815.37,0,646.37,584,44,205416,48486,13652,72056,0,71222
2023,7,UA,UNITED AIR LINES INC.,FAI,"Fairbanks, AK: Fairbanks International",31,10,1.19,1.8,0,0,7.01,0,0,655,87,164,0,0,404
2023,7,UA,UNITED AIR LINES INC.,FAT,"Fresno, CA: Fresno Yosemite International",95,41,13.57,2.24,7.68,0,17.51,0,0,3460,1009,196,444,0,1811
2023,7,UA,UNITED AIR LINES INC.,FCA,"Kalispell, MT: Glacier Park International",103,41,15.17,1.26,7.87,0,16.7,1,0,2639,807,164,285,0,1383
2023,7,UA,UNITED AIR LINES INC.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",524,182,69.32,7.72,42.18,0,62.78,26,1,15349,5304,815,2758,0,6472
2023,7,UA,UNITED AIR LINES INC.,FSD,"Sioux Falls, SD: Joe Foss Field",92,41,8.47,4.15,3.36,0,25.03,2,0,3140,437,582,185,0,1936
2023,7,UA,UNITED AIR LINES INC.,GEG,"Spokane, WA: Spokane International",118,48,20.14,1.37,3.12,0,23.38,3,0,5139,1375,111,161,0,3492
2023,7,UA,UNITED AIR LINES INC.,GJT,"Grand Junction, CO: Grand Junction Regional",31,17,2.88,1.55,2.15,0,10.41,4,0,2095,292,751,102,0,950
2023,7,UA,UNITED AIR LINES INC.,GRR,"Grand Rapids, MI: Gerald R. Ford International",153,64,23.36,1.79,9.62,0,29.24,5,0,5345,1527,261,445,0,3112
2023,7,UA,UNITED AIR LINES INC.,GSP,"Greer, SC: Greenville-Spartanburg International",62,23,9.24,2.54,1.76,0,9.46,1,0,1534,421,265,87,0,761
2023,7,UA,UNITED AIR LINES INC.,GTF,"Great Falls, MT: Great Falls International",67,21,7.28,1.65,2.98,0,9.09,2,0,2298,924,130,78,0,1166
2023,7,UA,UNITED AIR LINES INC.,GUM,"Guam, TT: Guam International",71,13,8.1,0,1.38,0,3.52,0,0,625,294,0,46,0,285
2023,7,UA,UNITED AIR LINES INC.,HNL,"Honolulu, HI: Daniel K Inouye International",479,140,82.72,1,25.15,0,31.13,6,1,12939,7218,43,882,0,4796
2023,7,UA,UNITED AIR LINES INC.,IAD,"Washington, DC: Washington Dulles International",2790,777,281.09,28.81,169.75,0,297.35,57,7,67574,23945,3542,10262,0,29825
2023,7,UA,UNITED AIR LINES INC.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6015,1499,555.59,60.81,354.06,0.14,528.4,142,15,122516,44994,5359,16118,11,56034
2023,7,UA,UNITED AIR LINES INC.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,35,10.76,1.76,2.33,0,20.15,5,0,2490,576,196,170,0,1548
2023,7,UA,UNITED AIR LINES INC.,IND,"Indianapolis, IN: Indianapolis International",217,63,24.89,1.22,13.35,0,23.53,5,1,4005,1426,159,627,0,1793
2023,7,UA,UNITED AIR LINES INC.,JAC,"Jackson, WY: Jackson Hole",269,97,34.6,3.36,13.18,0,45.86,9,0,8488,3474,868,502,0,3644
2023,7,UA,UNITED AIR LINES INC.,JAX,"Jacksonville, FL: Jacksonville International",270,102,42.93,5.54,17.7,0,35.83,10,0,7816,2448,525,840,0,4003
2023,7,UA,UNITED AIR LINES INC.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",165,36,20,0,5.67,0,10.33,1,0,3667,1728,0,191,0,1748
2023,7,UA,UNITED AIR LINES INC.,LAS,"Las Vegas, NV: Harry Reid International",1135,378,152.2,15.07,66.2,0,144.53,35,1,29526,10469,1897,4005,0,13155
2023,7,UA,UNITED AIR LINES INC.,LAX,"Los Angeles, CA: Los Angeles International",2407,608,294.96,31.67,87.67,0,193.69,60,6,48651,21294,3375,4491,0,19491
2023,7,UA,UNITED AIR LINES INC.,LGA,"New York, NY: LaGuardia",635,215,64.53,15.72,65.38,0,69.37,44,5,14287,3910,1333,4067,0,4977
2023,7,UA,UNITED AIR LINES INC.,LIH,"Lihue, HI: Lihue Airport",129,33,15.94,0,10.47,0,6.59,1,1,1784,804,0,243,0,737
2023,7,UA,UNITED AIR LINES INC.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",51,11,5.07,0,0.3,0,5.63,2,0,561,196,0,7,0,358
2023,7,UA,UNITED AIR LINES INC.,MCI,"Kansas City, MO: Kansas City International",368,148,60.37,4.13,26.69,0,56.81,14,1,11058,3503,584,1456,0,5515
2023,7,UA,UNITED AIR LINES INC.,MCO,"Orlando, FL: Orlando International",1069,422,159.24,21.82,135.4,0,105.54,44,13,36462,12183,2787,8895,0,12597
2023,7,UA,UNITED AIR LINES INC.,MDT,"Harrisburg, PA: Harrisburg International",31,16,7.26,0.99,3.16,0,4.59,0,0,1174,353,93,116,0,612
2023,7,UA,UNITED AIR LINES INC.,MEM,"Memphis, TN: Memphis International",177,78,31.53,2.53,9.84,0,34.1,13,2,7250,2228,199,419,0,4404
2023,7,UA,UNITED AIR LINES INC.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",26,9,4.87,0,0.02,0,4.11,2,0,767,262,0,2,0,503
2023,7,UA,UNITED AIR LINES INC.,MFR,"Medford, OR: Rogue Valley International - Medford",93,36,15.21,0.93,3.99,0,15.87,1,0,2972,1340,64,160,0,1408
2023,7,UA,UNITED AIR LINES INC.,MIA,"Miami, FL: Miami International",399,146,58.41,3.9,47.51,0,36.17,21,2,10623,3624,421,2455,0,4123
2023,7,UA,UNITED AIR LINES INC.,MKE,"Milwaukee, WI: General Mitchell International",124,55,21.83,0,7.63,0,25.54,4,0,3634,1501,0,498,0,1635
2023,7,UA,UNITED AIR LINES INC.,MSN,"Madison, WI: Dane County Regional-Truax Field",203,89,37.32,3.36,9.04,0,39.29,19,0,6538,2645,191,399,0,3303
2023,7,UA,UNITED AIR LINES INC.,MSO,"Missoula, MT: Missoula Montana",93,34,11.45,2,8.81,0,11.74,1,0,2030,599,166,270,0,995
2023,7,UA,UNITED AIR LINES INC.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",484,173,74.12,8.54,23.69,0,66.65,15,0,15704,5868,1211,1295,0,7330
